ID	IDServices	Hini	Hfin	Distance	Service Time	Travel Time	Waiting time1	26347.6.07:50.60/0-27342.6.10:00.30/0-33517.6.11:00.90/0-19852.6.20:20.30/0-4437.6.21:00.30/1-	07:50:04	21:00:04	3.061620333990021E7	0.004	368.540761330007	325.99966666666666
52	36788.6.10:10.150/0-36935.6.13:20.30/0-36723.6.14:10.30/0-48436.6.19:00.60/0-268.6.21:00.30/0-	10:10:04	20:59:04	2.188954065914107E7	0.005	305.6518053047025	211.99976666666666
53	8858.6.09:00.30/0-34355.6.12:30.60/0-2240.6.19:00.60/0-4179.6.21:00.30/0-	09:00:04	20:59:04	2.184258719537657E7	0.003	312.08605651255243	208.00008333333332
54	29078.6.09:00.60/0-36409.6.10:20.30/0-5962.6.11:30.60/0-16589.6.14:10.60/1-11744.6.19:30.30/0-37369.6.21:30.30/0-	09:00:04	21:26:04	2.1666677803379748E7	0.0045	432.22321011265825	144.99968333333334
55	268.6.09:05.60/1-42978.6.10:30.30/1-11744.6.11:30.30/0-15641.6.12:10.120/0-1637.6.15:20.30/0-32370.6.18:45.30/0-33517.6.20:00.90/0-	09:05:04	19:43:04	2.1514404531799067E7	0.0065	671.146901059969	22.99995
56	16800.6.10:10.60/0-53123.6.12:20.60/0-11744.6.19:30.30/1-29566.6.20:40.30/0-	10:10:04	20:38:04	2.1370504151531033E7	0.003	248.34998838436775	232.00006666666667
57	47448.6.10:25.60/0-14039.6.12:30.30/0-276.6.13:55.30/1-5215.6.18:40.60/0-24725.6.20:20.30/0-	10:25:04	20:18:04	2.1335131265368517E7	0.0035	307.1707921789506	202.00011666666666
58	6180.6.08:55.60/0-38915.6.10:40.30/0-1027.6.11:40.30/0-53153.6.13:00.120/0-40738.6.18:00.60/0-32903.6.19:30.30/0-36921.6.21:00.60/0-	08:55:04	20:55:04	2.125893127109227E7	0.0065	672.630859036409	18.000083333333333
59	26579.6.09:00.60/0-28438.6.10:30.60/0-53050.6.12:00.120/0-30235.6.17:00.30/0-25070.6.18:20.30/0-17886.6.19:30.30/0-15342.6.20:45.30/0-	09:00:04	20:43:04	2.1210978493235704E7	0.006	611.03196644119	48.00031666666667
60	30512.6.10:15.60/0-4022.6.11:45.60/0-43191.6.15:15.240/0-5846.6.20:30.30/0-	10:15:04	20:17:04	2.1118784168661483E7	0.0065	667.9591556220494	18.00015
61	8996.6.09:50.60/0-37318.6.12:00.60/0-46840.6.19:00.30/0-9704.6.21:00.30/0-	09:50:04	21:00:04	2.099728300024271E7	0.003	249.909316674757	225.00005
62	37098.6.10:00.90/0-50106.6.13:45.60/0-16676.6.18:10.30/0-5948.6.19:30.30/0-32002.6.20:30.30/0-4948.6.21:15.30/0-	10:00:04	21:15:04	2.0853969191442225E7	0.0045	369.1323230480741	162.99998333333335
63	16289.6.09:40.60/0-29815.6.11:00.60/0-13454.6.12:45.120/0-36488.6.19:00.90/0-27336.6.21:00.30/0-	09:40:04	20:59:04	2.0594944414663382E7	0.006	610.4974304887794	38.00035
64	2635.6.09:05.60/0-37139.6.10:15.60/0-15244.6.12:35.120/0-24701.6.14:40.30/0-2460.6.17:30.30/0-4193.6.19:00.30/0-9473.6.20:00.30/0-	09:05:04	19:57:04	2.027410786922306E7	0.006	609.8025456407686	33.00051666666667
65	50458.6.07:15.30/0-34456.6.09:00.30/0-26790.6.12:00.60/0-47514.6.14:30.30/0-40192.6.19:00.30/0-30703.6.19:40.30/0-	07:15:04	19:39:04	2.004090918778917E7	0.0035	374.03108959297225	146.9996
66	24701.6.08:30.30/0-7821.6.09:15.60/0-43756.6.11:00.120/0-43672.6.17:30.30/0-32564.6.18:15.30/0-26559.6.19:50.60/0-	08:30:04	19:48:04	1.988586833641966E7	0.0055	612.8612612139887	25.0005
67	19773.6.08:40.60/0-8255.6.12:30.30/0-52314.6.13:30.30/0-26264.6.19:10.60/0-45695.6.21:15.30/0-	08:40:04	21:12:04	1.972543024234124E7	0.0035	313.51382474470796	172.00025
68	27550.6.09:15.60/0-43332.6.13:30.60/0-25858.6.17:30.120/0-34362.6.21:00.60/0-	09:15:04	20:58:04	1.952732162551011E7	0.005	492.9120375170038	78.99933333333334
69	12775.6.10:05.60/0-45260.6.12:50.60/0-24083.6.19:50.30/0-9261.6.20:50.30/0-	10:05:04	20:50:04	1.9497554336617E7	0.003	249.9179278872333	200.00026666666668
70	9173.6.09:00.60/0-22621.6.10:15.60/0-7590.6.12:00.120/0-8858.6.14:10.30/0-24083.6.15:15.30/0-15339.6.18:15.30/0-48153.6.19:50.30/0-	09:00:04	19:50:04	1.9384293062777758E7	0.006	610.1426854259253	18.0002
71	6841.6.09:10.60/0-48436.6.10:20.60/0-9326.6.12:30.120/0-26668.6.19:00.30/0-28361.6.20:30.30/0-	09:10:04	20:29:04	1.923788346705624E7	0.005	491.2613655685413	75.0007
72	6044.6.09:05.60/0-3647.6.10:30.60/0-44128.6.12:30.120/0-22299.6.16:30.30/0-1637.6.18:00.30/0-1014.6.19:00.30/1-13129.6.20:55.30/0-	09:05:04	20:55:04	1.920897330374519E7	0.006	612.299993458173	13.99955
73	3796.6.10:45.120/0-3210.6.14:00.60/0-2460.6.18:50.30/0-22492.6.20:15.30/0-	10:45:04	20:12:04	1.9126044572357565E7	0.004	368.3023119512115	195.99996666666667
74	26406.6.09:00.60/0-36921.6.10:15.60/0-45591.6.12:20.120/0-31302.6.16:50.30/0-24976.6.18:00.30/1-6493.6.19:30.30/0-6927.6.20:15.30/0-	09:00:04	20:15:04	1.905553074528633E7	0.006	611.185308176211	11.999516666666667
75	16500.6.08:00.60/1-45581.6.09:30.60/0-48234.6.11:15.120/0-7786.6.15:00.30/0-26700.6.20:30.60/0-	08:00:04	20:11:04	1.8982218017635286E7	0.0055	554.7402505878428	39.000166666666665
76	2832.6.00:00.90/0-28361.6.08:00.30/0-28443.6.09:15.30/0-27277.6.10:30.30/0-11100.6.13:00.30/0-	00:00:04	12:59:04	1.889300345800992E7	0.0035	253.76766526699743	187.99955
77	37369.6.08:35.30/1-40192.6.09:30.30/0-43687.6.12:30.60/0-48900.6.14:30.30/0-37282.6.18:20.30/0-36732.6.20:30.60/0-	08:35:04	20:29:04	1.8801361250997502E7	0.004	434.71249169991677	95.99976666666667
78	12055.6.10:00.60/0-7796.6.13:40.60/0-2057.6.14:45.30/0-40693.6.19:00.30/0-53343.6.20:00.60/0-	10:00:04	19:51:04	1.8655741271352697E7	0.004	369.8585923784232	125.99971666666667
79	38848.6.09:00.60/0-6096.6.12:00.60/0-23280.6.18:25.60/0-31302.6.21:30.30/0-	09:00:04	21:24:04	1.8598211355936285E7	0.0035	313.9396951978761	153.00033333333334
80	52452.6.09:30.60/0-24742.6.11:00.30/0-33061.6.12:55.60/0-9021.6.14:10.30/0-13160.6.15:30.30/0-37332.6.17:00.60/0-52314.6.19:15.30/0-10049.6.19:55.30/0-	09:30:04	19:47:04	1.8533792506234866E7	0.0055	519.750042035917	34.00031666666667
81	45655.6.09:00.60/0-26729.6.11:15.30/0-27550.6.12:30.30/0-37139.6.18:50.60/0-53256.6.21:00.60/0-	09:00:04	20:59:04	1.7950333009467326E7	0.004	374.3452836489109	111.99956666666667
82	16500.6.08:00.60/0-6493.6.12:10.60/0-26163.6.19:50.30/0-39089.6.21:00.30/0-	08:00:04	20:50:04	1.7920517831152946E7	0.003	255.34917770509824	171.0007
83	46213.6.07:55.30/0-39522.6.09:50.30/0-29566.6.11:00.60/0-4797.6.14:00.30/0-24945.6.14:35.30/0-29646.6.17:45.30/0-23500.6.18:30.30/0-52497.6.20:00.30/0-	07:55:04	19:59:04	1.7778578787298128E7	0.0045	463.6303582742699	48.99978333333333
84	37061.6.08:30.60/0-26456.6.10:55.60/0-25858.6.12:40.120/0-6153.6.16:15.60/0-36766.6.19:30.30/0-	08:30:04	19:24:04	1.77420747913446E7	0.0055	551.4024430448201	20.000016666666667
85	34879.6.10:00.120/0-48331.6.13:20.30/0-9473.6.14:45.30/0-36821.6.18:40.30/0-34711.6.19:30.30/0-	10:00:04	19:23:04	1.759197955846184E7	0.004	246.3989352820613	170.00018333333333
86	5876.6.08:40.60/0-13129.6.10:05.60/0-3742.6.11:20.120/0-26672.6.17:30.60/0-36001.6.21:00.30/0-	08:40:04	20:57:04	1.758465705769957E7	0.0055	554.1554185899856	15.9999
87	36677.6.09:10.120/0-37280.6.12:25.60/0-26959.6.16:00.180/0-268.6.21:00.30/1-	09:10:04	20:59:04	1.720010627837967E7	0.0065	551.335625945989	11.000616666666666
88	3872.6.10:00.240/0-22234.6.14:15.60/0-47784.6.18:30.30/0-23943.6.19:15.30/0-48984.6.21:00.60/0-	10:00:04	21:00:04	1.7120223120115608E7	0.007	366.6739206705202	102.00008333333334
89	9600.6.08:00.30/0-28348.6.12:00.60/0-33070.6.20:15.60/0-	08:00:04	17:39:04	1.7108878460661437E7	0.0025	256.2950986887146	157.00041666666667
90	21139.6.00:00.60/0-28619.6.08:00.30/0-11746.6.10:00.60/0-	00:00:04	09:59:04	1.7061471801667154E7	0.0025	190.71757672223845	188.99906666666666
91	40055.6.10:00.90/0-42978.6.14:00.30/0-7428.6.14:45.30/0-9600.6.19:00.30/0-4397.6.21:30.30/0-	10:00:04	21:28:04	1.68579250321053E7	0.0035	251.93265107017675	154.99908333333335
92	20107.6.09:30.120/0-4351.6.12:30.30/0-36693.6.13:30.120/0-5846.6.17:00.60/0-53150.6.20:30.30/0-	09:30:04	20:26:04	1.6797417106632706E7	0.006	489.91432022109024	34.99978333333333
93	33070.6.09:00.60/0-37133.6.10:50.60/0-8318.6.12:25.120/0-26729.6.19:00.30/0-28478.6.20:15.30/0-	09:00:04	20:14:04	1.663560087789007E7	0.005	492.51824592966904	31.000883333333334
94	32970.6.08:00.60/0-30031.6.09:40.30/0-40546.6.10:15.30/1-5996.6.11:50.60/0-53150.6.14:30.30/0-8113.6.18:15.60/0-42978.6.21:30.30/0-	08:00:04	21:27:04	1.6594757322893625E7	0.005	497.1594607631208	27.99955
95	9861.6.10:00.60/0-7493.6.13:00.60/0-25097.6.17:50.60/0-28619.6.21:00.30/0-	10:00:04	20:58:04	1.6326197007361416E7	0.0035	312.2061835787139	116.00018333333334
96	31865.6.10:20.60/0-28715.6.12:30.60/0-52399.6.19:00.60/0-7821.6.21:00.30/0-	10:20:04	20:58:04	1.6246737019117592E7	0.0035	311.5584839705864	114.9997
97	8512.6.09:50.150/0-47062.6.13:25.30/0-33994.6.15:00.30/0-1999.6.18:10.60/0-5211.6.20:10.30/0-	09:50:04	20:07:04	1.5605826488620503E7	0.005	308.19316628735004	106.00051666666667
98	33302.6.10:10.60/1-42825.6.11:20.60/0-13677.6.13:20.120/0-7786.6.17:50.30/0-36821.6.20:20.30/0-	10:10:04	20:20:04	1.556781706903224E7	0.005	490.92675230107477	14.000233333333334
99	29031.6.08:00.30/0-29753.6.09:10.30/0-42978.6.10:30.30/0-5488.6.11:15.120/0-52660.6.13:40.60/0-	08:00:04	13:37:04	1.5181125665282859E7	0.0045	484.03867217609525	10.999416666666667
100	47820.6.09:25.45/0-43174.6.11:00.30/0-27854.6.12:00.120/0-43730.6.18:20.30/0-2177.6.20:50.30/1-	09:25:04	20:48:04	1.512763129731719E7	0.00425	434.25525991057293	34.99955
101	50101.6.08:00.60/0-16480.6.09:30.60/0-50102.6.11:50.120/0-23280.6.14:00.60/0-	08:00:04	14:00:04	1.48751508948588E7	0.005	483.83867982862665	5.999833333333333
102	25958.6.08:15.60/0-28478.6.10:20.60/0-25881.6.12:00.60/0-45556.6.13:30.30/0-37133.6.19:30.30/0-33078.6.21:15.30/0-	08:15:04	21:15:04	1.4676520848853951E7	0.0045	437.218011628465	25.999666666666666
103	26668.6.08:00.30/0-25752.6.09:10.60/0-27062.6.11:35.60/0-50104.6.13:30.60/0-	08:00:04	13:29:04	1.4640088188286798E7	0.0035	364.00405627622666	61.999433333333336
104	3402.6.11:00.150/0-15855.6.13:55.30/0-21472.6.18:00.60/0-47746.6.20:10.30/0-	11:00:04	20:07:04	1.4473351667780649E7	0.0045	246.44573892602162	117.99965
105	23500.6.08:30.30/0-43124.6.11:30.30/0-9253.6.14:30.60/0-38848.6.17:30.30/0-18097.6.19:00.30/0-49765.6.20:15.60/0-	08:30:04	20:08:04	1.4425997664908998E7	0.004	436.86740549696657	21.999583333333334
106	29460.6.09:15.60/0-40738.6.12:30.60/0-16289.6.17:30.30/0-46840.6.19:00.30/1-29815.6.20:20.30/0-29451.6.21:30.30/0-	09:15:04	21:30:04	1.4218849614206864E7	0.004	375.96173714022876	48.99995
107	48984.6.09:00.60/0-34820.6.10:30.60/0-33070.6.15:00.60/0-11990.6.18:15.30/0-26525.6.19:50.60/0-	09:00:04	19:47:04	1.3986252648392193E7	0.0045	434.2084382797397	15.999983333333333
108	6940.6.10:00.60/1-32169.6.14:00.30/0-46259.6.15:20.30/0-16255.6.17:45.60/0-4302.6.20:00.30/0-	10:00:04	19:57:04	1.3964447971311018E7	0.0035	311.48091571036724	77.00033333333333
109	7882.6.09:00.60/0-24391.6.10:30.60/0-46753.6.12:00.90/0-16688.6.17:00.30/0-35985.6.19:15.30/0-	09:00:04	19:13:04	1.392042151715267E7	0.0045	432.01330057175574	16.000366666666668
110	6927.6.08:00.30/0-9366.6.09:00.30/0-7016.6.10:20.60/0-36766.6.11:40.60/0-	08:00:04	11:39:04	1.3585572506096048E7	0.003	300.852433536535	75.99998333333333
111	32348.6.10:15.60/0-25668.6.11:25.45/0-52075.6.13:30.60/0-8255.6.17:00.30/0-8440.6.17:45.30/0-19790.6.20:00.45/0-	10:15:04	19:59:04	1.355341248846521E7	0.0045	431.7810329488403	9.999683333333333
112	6237.6.08:00.30/0-31419.6.08:45.60/0-52399.6.10:15.90/0-2240.6.13:00.60/0-	08:00:04	12:59:04	1.3489681823278146E7	0.004	423.6549107759383	13.000566666666666
113	1902.6.08:30.30/1-52429.6.09:30.60/0-52261.6.10:50.90/0-615.6.12:40.60/1-	08:30:04	12:36:04	1.3320688133568339E7	0.004	422.02352111894464	10.9997
114	53150.6.09:00.60/0-31527.6.11:15.60/0-27889.6.14:00.30/0-6538.6.20:15.60/0-	09:00:04	19:20:04	1.318348619369455E7	0.0035	315.449156456485	62.00018333333333
115	33994.6.08:00.60/0-33654.6.09:30.60/0-29646.6.11:00.90/0-17602.6.13:30.60/0-	08:00:04	13:26:04	1.3076068370778441E7	0.0045	635.8056518722555	5.99925
116	17592.6.08:00.30/0-24976.6.09:00.60/0-3496.6.10:50.120/0-41144.6.14:00.30/0-	08:00:04	13:59:04	1.3046308825587261E7	0.004	424.8778775195754	4.999533333333333
117	36998.6.08:50.60/0-33727.6.10:05.60/0-46135.6.11:15.120/0-5242.6.13:30.30/0-	08:50:04	13:29:04	1.299638634754603E7	0.0045	421.2130949182009	5.999883333333333
118	12280.6.11:00.60/0-28318.6.16:00.30/0-50104.6.18:30.30/0-17285.6.19:30.30/0-52453.6.20:30.90/0-	11:00:04	20:09:04	1.2992283598859038E7	0.004	373.0772032953013	29.99945
119	35327.6.09:00.60/0-47827.6.10:10.60/0-10049.6.11:25.90/0-9172.6.13:05.60/0-	09:00:04	13:03:04	1.2990798423719175E7	0.0045	421.02659745730585	6.0
120	13497.6.08:15.30/0-27336.6.11:30.30/0-26446.6.12:40.90/0-9366.6.18:45.30/0-33011.6.20:30.30/0-	08:15:04	20:26:04	1.295016634138687E7	0.0035	377.67252804622893	26.999833333333335
121	27634.6.08:00.60/0-23280.6.11:45.30/0-35326.6.14:00.60/0-38920.6.17:30.30/0-8440.6.19:00.30/0-38920.6.20:30.30/0-	08:00:04	20:29:04	1.2699257147720769E7	0.004	377.3090215906923	22.999766666666666
